# t(ms)	mean_x1	mean_x2
45.45	0.291861	0.165336
45.5	0.301334	0.157301
45.55	0.323992	0.149176
45.6	0.32398	0.141002
45.65	0.314719	0.132752
45.7	0.326662	0.124425
45.75	0.323778	0.116101
45.8	0.326468	0.107759
45.85	0.324995	0.099383
45.9	0.335311	0.0909407
45.95	0.336745	0.0824996
46	0.33732	0.0739654
46.05	0.34357	0.0653916
46.1	0.345204	0.0568551
46.15	0.337023	0.0483177
46.2	0.352357	0.0396322
46.25	0.355437	0.0310534
46.3	0.362447	0.022325
46.35	0.369131	0.0135163
46.4	0.373718	0.00471794
46.45	0.369163	-0.00410861
46.5	0.373077	-0.012916
46.55	0.364406	-0.0218653
46.6	0.362761	-0.0307774
46.65	0.354742	-0.0398752
46.7	0.364476	-0.0489148
46.75	0.365846	-0.0580097
46.8	0.367981	-0.0671798
46.85	0.358967	-0.0763079
46.9	0.359499	-0.0855035
46.95	0.353309	-0.0946955
47	0.363486	-0.103895
47.05	0.377562	-0.113175
47.1	0.366307	-0.122497
47.15	0.373587	-0.13189
47.2	0.385844	-0.141326
47.25	0.390671	-0.150761
47.3	0.401736	-0.160208
47.35	0.382645	-0.169702
47.4	0.37872	-0.179272
47.45	0.369221	-0.188815
47.5	0.371224	-0.198531
47.55	0.391677	-0.20831
47.6	0.383729	-0.218018
47.65	0.378801	-0.227704
47.7	0.383813	-0.237532
47.75	0.401145	-0.247367
47.8	0.379869	-0.2571
47.85	0.364366	-0.266893
47.9	0.34216	-0.276725
47.95	0.313448	-0.286617
48	0.303157	-0.296445
48.05	0.304112	-0.30628
48.1	0.295735	-0.316291
48.15	0.274013	-0.326184
48.2	0.263243	-0.336181
48.25	0.257751	-0.346279
48.3	0.250119	-0.356264
48.35	0.246855	-0.366363
48.4	0.246275	-0.376354
48.45	0.234169	-0.386313
48.5	0.221974	-0.396381
48.55	0.217297	-0.406426
48.6	0.202603	-0.416534
48.65	0.196258	-0.426659
48.7	0.185958	-0.436679
48.75	0.188205	-0.44688
48.8	0.198653	-0.457118
48.85	0.19281	-0.46721
48.9	0.193325	-0.47731
48.95	0.210268	-0.487519
49	0.213488	-0.49772
49.05	0.230124	-0.507796
49.1	0.237807	-0.517945
49.15	0.229647	-0.528047
49.2	0.229404	-0.538202
49.25	0.242568	-0.548451
49.3	0.255781	-0.558611
49.35	0.257935	-0.568733
49.4	0.26704	-0.578745
49.45	0.279336	-0.58883
49.5	0.289408	-0.59883
49.55	0.280498	-0.608975
49.6	0.293225	-0.61894
49.65	0.310318	-0.628938
49.7	0.335282	-0.638927
49.75	0.348155	-0.648794
49.8	0.361588	-0.658641
49.85	0.374712	-0.668554
49.9	0.374217	-0.678467
49.95	0.399798	-0.688341
50	0.419606	-0.698219
50.05	0.418706	-0.707941
50.1	0.433351	-0.717607
50.15	0.443818	-0.727259
50.2	0.451278	-0.736898
50.25	0.45817	-0.746561
50.3	0.474243	-0.756099
50.35	0.483336	-0.765563
50.4	0.505302	-0.775004
50.45	0.502527	-0.784388
50.5	0.516497	-0.793684
50.55	0.526321	-0.802975
50.6	0.52474	-0.812259
50.65	0.545495	-0.821485
50.7	0.562827	-0.830754
50.75	0.565273	-0.839918
50.8	0.566286	-0.84899
50.85	0.563493	-0.857957
50.9	0.569995	-0.866789
50.95	0.579466	-0.875626
51	0.575723	-0.884581
51.05	0.585839	-0.893324
51.1	0.595748	-0.902071
51.15	0.583906	-0.91075
51.2	0.598488	-0.91927
51.25	0.59065	-0.927729
51.3	0.581989	-0.936183
51.35	0.575143	-0.944639
51.4	0.569413	-0.953073
51.45	0.557494	-0.96132
51.5	0.536718	-0.969574
51.55	0.509834	-0.977714
51.6	0.485787	-0.985744
51.65	0.454787	-0.993618
51.7	0.435563	-1.00154
51.75	0.413148	-1.00938
51.8	0.404053	-1.01711
51.85	0.379007	-1.02492
51.9	0.336794	-1.03251
51.95	0.309669	-1.03994
52	0.267979	-1.04737
52.05	0.228171	-1.05476
52.1	0.191157	-1.06207
52.15	0.159413	-1.06935
52.2	0.124353	-1.07659
52.25	0.0856473	-1.08366
52.3	0.0686396	-1.0907
52.35	0.0488515	-1.09769
52.4	0.0141368	-1.10461
52.45	0.00371414	-1.11149
52.5	-0.00471534	-1.11836
52.55	-0.00378946	-1.12535
52.6	-0.022983	-1.13209
52.65	-0.0322869	-1.13884
52.7	-0.0425678	-1.14541
52.75	-0.05832	-1.15204
52.8	-0.0810349	-1.15866
52.85	-0.0837413	-1.1651
52.9	-0.0845291	-1.17152
52.95	-0.0836966	-1.17792
53	-0.107083	-1.18425
53.05	-0.106358	-1.19053
53.1	-0.108808	-1.19681
53.15	-0.106738	-1.20308
53.2	-0.0880523	-1.20925
53.25	-0.0817259	-1.21531
53.3	-0.0760863	-1.22134
53.35	-0.0540221	-1.22739
53.4	-0.0402898	-1.23337
53.45	-0.0372388	-1.23917
53.5	-0.0260888	-1.24494
53.55	-0.00934446	-1.2507
53.6	0.00540372	-1.25623
53.65	0.0145096	-1.26181
53.7	0.0225955	-1.26725
53.75	0.026972	-1.27277
53.8	0.0431095	-1.2782
53.85	0.0560157	-1.28336
53.9	0.0828759	-1.28851
53.95	0.0979462	-1.29362
54	0.119844	-1.29858
54.05	0.124284	-1.30347
54.1	0.144044	-1.30838
54.15	0.151441	-1.31319
54.2	0.171673	-1.31791
54.25	0.195604	-1.3225
54.3	0.217389	-1.32695
54.35	0.228046	-1.33133
54.4	0.236549	-1.33561
54.45	0.245301	-1.33973
54.5	0.251471	-1.34378
54.55	0.27652	-1.34775
54.6	0.299103	-1.35152
54.65	0.32508	-1.3554
54.7	0.342911	-1.35904
54.75	0.376174	-1.36265
54.8	0.389549	-1.36612
54.85	0.405455	-1.36956
54.9	0.432757	-1.37287
54.95	0.452672	-1.37615
55	0.461263	-1.3794
55.05	0.478651	-1.38246
55.1	0.508097	-1.38542
55.15	0.52933	-1.38833
55.2	0.551932	-1.39125
55.25	0.572081	-1.39398
55.3	0.593078	-1.3967
55.35	0.590003	-1.39928
55.4	0.600352	-1.40196
55.45	0.602222	-1.40446
55.5	0.618873	-1.40688
55.55	0.624403	-1.40926
55.6	0.625586	-1.41163
55.65	0.617473	-1.41375
55.7	0.602988	-1.41587
55.75	0.583638	-1.4179
55.8	0.568138	-1.41992
55.85	0.557858	-1.42188
55.9	0.541097	-1.42372
55.95	0.534231	-1.42558
56	0.522589	-1.42738
56.05	0.500987	-1.42908
56.1	0.502177	-1.43074
56.15	0.478559	-1.43236
56.2	0.436717	-1.43396
56.25	0.41293	-1.43555
56.3	0.384304	-1.43698
56.35	0.352876	-1.43836
56.4	0.319449	-1.43977
56.45	0.291339	-1.44108
56.5	0.231586	-1.44232
56.55	0.176414	-1.44358
56.6	0.131431	-1.44477
56.65	0.0864755	-1.44596
56.7	0.0675376	-1.44721
56.75	0.0406892	-1.44831
56.8	0.0180722	-1.44938
56.85	-0.00632153	-1.45041
56.9	-0.0470571	-1.45152
56.95	-0.0808615	-1.4526
57	-0.10825	-1.45364
57.05	-0.124778	-1.45473
57.1	-0.15136	-1.45576
57.15	-0.150024	-1.45676
57.2	-0.17194	-1.45789
57.25	-0.163708	-1.45899
57.3	-0.179111	-1.46007
57.35	-0.185906	-1.46123
57.4	-0.167568	-1.46224
57.45	-0.172771	-1.46338
57.5	-0.168117	-1.46444
57.55	-0.182534	-1.46548
57.6	-0.19146	-1.46654
57.65	-0.202263	-1.46766
57.7	-0.210283	-1.46878
57.75	-0.199357	-1.46992
57.8	-0.209917	-1.47087
57.85	-0.218681	-1.4719
57.9	-0.228585	-1.47293
57.95	-0.231538	-1.47399
58	-0.227861	-1.47507
58.05	-0.225825	-1.47624
58.1	-0.219548	-1.47724
58.15	-0.231551	-1.47834
58.2	-0.228608	-1.47937
58.25	-0.206731	-1.48042
58.3	-0.215874	-1.48137
58.35	-0.18581	-1.48239
58.4	-0.18655	-1.48342
58.45	-0.165318	-1.48436
58.5	-0.1698	-1.48538
58.55	-0.169087	-1.48629
58.6	-0.147153	-1.48723
58.65	-0.135445	-1.48818
58.7	-0.127885	-1.4891
58.75	-0.102383	-1.48991
58.8	-0.0952657	-1.49064
58.85	-0.0745313	-1.49145
58.9	-0.0573941	-1.4923
58.95	-0.0449065	-1.49299
59	-0.0602959	-1.49369
59.05	-0.0456389	-1.49445
59.1	-0.040319	-1.49517
59.15	-0.0187243	-1.4958
59.2	-0.00539406	-1.49645
59.25	0.023183	-1.497
59.3	0.0526828	-1.49747
59.35	0.0731008	-1.49776
59.4	0.0827087	-1.49798
59.45	0.0919118	-1.49823
59.5	0.115735	-1.49838
59.55	0.144587	-1.49843
59.6	0.163383	-1.4984
59.65	0.176522	-1.49818
59.7	0.192337	-1.49794
59.75	0.209748	-1.49766
59.8	0.213239	-1.49741
59.85	0.234086	-1.49687
59.9	0.258556	-1.49632
59.95	0.285809	-1.49569
60	0.313889	-1.49504
60.05	0.337884	-1.49423
60.1	0.365478	-1.49338
60.15	0.391611	-1.49255
60.2	0.42749	-1.49144
60.25	0.449526	-1.49036
60.3	0.485381	-1.48924
60.35	0.52571	-1.4881
60.4	0.55939	-1.48679
60.45	0.6047	-1.48553
60.5	0.629974	-1.48417
60.55	0.662064	-1.48265
60.6	0.679809	-1.48116
60.65	0.731897	-1.47961
60.7	0.761189	-1.47812
60.75	0.776268	-1.47645
60.8	0.786455	-1.47484
60.85	0.825856	-1.47324
60.9	0.849875	-1.47146
60.95	0.868976	-1.46968
61	0.867656	-1.46778
61.05	0.873365	-1.46601
61.1	0.869869	-1.46424
61.15	0.853454	-1.4623
61.2	0.8371	-1.46029
61.25	0.824747	-1.45835
61.3	0.804169	-1.45648
61.35	0.779573	-1.4545
61.4	0.72082	-1.45242
61.45	0.671981	-1.4504
61.5	0.607818	-1.44838
61.55	0.54608	-1.44631
61.6	0.472241	-1.44418
61.65	0.393856	-1.44214
61.7	0.308034	-1.43999
61.75	0.239518	-1.43791
61.8	0.157284	-1.43565
61.85	0.0784692	-1.43344
61.9	0.0146337	-1.43132
61.95	-0.0485257	-1.42938
62	-0.120247	-1.42736
62.05	-0.175275	-1.42532
62.1	-0.225565	-1.42328
62.15	-0.287252	-1.42135
62.2	-0.331097	-1.41948
62.25	-0.374541	-1.41765
62.3	-0.402959	-1.41585
62.35	-0.423992	-1.41409
62.4	-0.464685	-1.41228
62.45	-0.475937	-1.41054
62.5	-0.482215	-1.40882
62.55	-0.496786	-1.40728
62.6	-0.508724	-1.40567
62.65	-0.509805	-1.40404
62.7	-0.519689	-1.40239
62.75	-0.528138	-1.4009
62.8	-0.506169	-1.39948
62.85	-0.494148	-1.3979
62.9	-0.498586	-1.3965
62.95	-0.49424	-1.39519
63	-0.486018	-1.39378
63.05	-0.474172	-1.39242
63.1	-0.48602	-1.39118
63.15	-0.500201	-1.3899
63.2	-0.498995	-1.38863
63.25	-0.490539	-1.38732
63.3	-0.474105	-1.38614
63.35	-0.484586	-1.38493
63.4	-0.482975	-1.38368
63.45	-0.482652	-1.38248
63.5	-0.468806	-1.38136
63.55	-0.476669	-1.38028
63.6	-0.47959	-1.3792
63.65	-0.481444	-1.37815
63.7	-0.478786	-1.37713
63.75	-0.480935	-1.37621
63.8	-0.491368	-1.37522
63.85	-0.484611	-1.37424
63.9	-0.465098	-1.37347
63.95	-0.440784	-1.37257
64	-0.440465	-1.37169
64.05	-0.44027	-1.37075
64.1	-0.427143	-1.36976
64.15	-0.419252	-1.369
64.2	-0.403748	-1.36818
64.25	-0.399361	-1.36747
64.3	-0.403345	-1.36667
64.35	-0.407633	-1.36587
64.4	-0.386871	-1.36514
64.45	-0.388165	-1.36449
64.5	-0.376449	-1.36387
64.55	-0.361211	-1.36316
64.6	-0.351322	-1.36255
64.65	-0.333391	-1.36195
64.7	-0.328542	-1.36131
64.75	-0.326125	-1.3607
64.8	-0.332879	-1.3601
64.85	-0.3134	-1.35947
64.9	-0.318495	-1.35887
64.95	-0.320334	-1.35821
65	-0.30962	-1.35759
65.05	-0.29751	-1.35699
65.1	-0.275824	-1.35638
65.15	-0.261736	-1.35592
65.2	-0.244886	-1.35529
65.25	-0.243967	-1.35481
65.3	-0.229624	-1.35424
65.35	-0.221895	-1.35374
65.4	-0.217334	-1.35317
65.45	-0.203381	-1.35269
65.5	-0.202186	-1.35207
65.55	-0.187178	-1.35152
65.6	-0.180867	-1.35086
65.65	-0.162473	-1.35029
65.7	-0.143199	-1.34981
65.75	-0.120283	-1.34917
65.8	-0.100092	-1.3485
65.85	-0.067413	-1.34786
65.9	-0.0356853	-1.34708
65.95	-0.0446117	-1.34635
66	-0.034534	-1.3455
66.05	-0.0224368	-1.34463
66.1	-0.0170636	-1.3437
66.15	-0.0224648	-1.34273
66.2	0.00488452	-1.34169
66.25	0.0252245	-1.34049
66.3	0.0442947	-1.33931
66.35	0.0516101	-1.33809
66.4	0.0423823	-1.33681
66.45	0.0424979	-1.33552
66.5	0.0557326	-1.33412
66.55	0.0612947	-1.33255
66.6	0.0662672	-1.33094
66.65	0.0764168	-1.32928
66.7	0.0797844	-1.32756
66.75	0.0843112	-1.32574
66.8	0.0999223	-1.32387
66.85	0.10988	-1.32193
66.9	0.122256	-1.31993
66.95	0.135997	-1.31791
67	0.13116	-1.31582
67.05	0.118989	-1.31373
67.1	0.105638	-1.31137
67.15	0.121327	-1.30904
67.2	0.136314	-1.30663
67.25	0.126133	-1.30411
67.3	0.128306	-1.30168
67.35	0.145465	-1.2991
67.4	0.141609	-1.29647
67.45	0.145387	-1.29386
67.5	0.143983	-1.29127
67.55	0.148485	-1.28863
67.6	0.145048	-1.28596
67.65	0.1555	-1.28319
67.7	0.157001	-1.28035
67.75	0.156858	-1.27746
67.8	0.146095	-1.27461
67.85	0.156808	-1.27166
67.9	0.165086	-1.26862
67.95	0.167785	-1.26549
68	0.177501	-1.2625
68.05	0.171478	-1.25943
68.1	0.161683	-1.25623
68.15	0.159189	-1.25309
68.2	0.149742	-1.24985
68.25	0.168641	-1.24665
68.3	0.17004	-1.24346
68.35	0.16714	-1.24016
68.4	0.163481	-1.23688
68.45	0.160822	-1.2336
68.5	0.15449	-1.23032
68.55	0.144345	-1.22698
68.6	0.149174	-1.22353
68.65	0.132303	-1.22008
68.7	0.134101	-1.21668
68.75	0.131414	-1.21321
68.8	0.133637	-1.20982
68.85	0.129867	-1.20633
68.9	0.119832	-1.2029
68.95	0.118574	-1.19939
69	0.106962	-1.1958
69.05	0.112902	-1.19228
69.1	0.121491	-1.18874
69.15	0.120001	-1.18541
69.2	0.106151	-1.18183
69.25	0.130004	-1.17829
69.3	0.127355	-1.17475
69.35	0.12613	-1.1711
69.4	0.138626	-1.16746
69.45	0.141443	-1.16385
69.5	0.148301	-1.1603
69.55	0.14598	-1.15671
69.6	0.145371	-1.15308
69.65	0.149547	-1.14936
69.7	0.147655	-1.14571
69.75	0.161718	-1.14203
69.8	0.178577	-1.1384
69.85	0.182621	-1.13475
69.9	0.196687	-1.13102
69.95	0.202821	-1.12728
70	0.209016	-1.1235
70.05	0.22573	-1.11962
70.1	0.24838	-1.11576
70.15	0.258738	-1.11185
70.2	0.272869	-1.10792
70.25	0.286848	-1.10395
70.3	0.311023	-1.1
70.35	0.319903	-1.09617
70.4	0.335193	-1.09207
70.45	0.356262	-1.08808
70.5	0.372586	-1.08409
70.55	0.368801	-1.08
70.6	0.368247	-1.0759
70.65	0.383322	-1.07185
70.7	0.385806	-1.0677
70.75	0.39064	-1.06353
70.8	0.388929	-1.05935
70.85	0.386087	-1.05517
70.9	0.386478	-1.05108
70.95	0.385795	-1.0468
71	0.393786	-1.04245
71.05	0.394616	-1.03811
71.1	0.387682	-1.03391
71.15	0.384824	-1.02967
71.2	0.385994	-1.02533
71.25	0.384896	-1.021
71.3	0.389141	-1.0164
71.35	0.388971	-1.01197
71.4	0.39691	-1.00753
71.45	0.38258	-1.00311
71.5	0.383624	-0.998571
71.55	0.383121	-0.994047
71.6	0.373305	-0.989451
71.65	0.369779	-0.984875
71.7	0.379593	-0.980271
71.75	0.378854	-0.975668
71.8	0.368905	-0.971112
71.85	0.353231	-0.966405
71.9	0.345145	-0.961676
71.95	0.352121	-0.956788
72	0.354697	-0.952017
72.05	0.351733	-0.947234
72.1	0.318119	-0.942324
72.15	0.286188	-0.937521
72.2	0.293325	-0.932649
72.25	0.275629	-0.92773
72.3	0.265337	-0.922776
72.35	0.24581	-0.917745
72.4	0.219348	-0.912781
72.45	0.207451	-0.907794
72.5	0.188781	-0.902643
72.55	0.173825	-0.897538
72.6	0.158954	-0.892375
72.65	0.125972	-0.887241
72.7	0.0940412	-0.88208
72.75	0.0780967	-0.876973
72.8	0.0510718	-0.871815
72.85	0.0520578	-0.86654
72.9	0.0231663	-0.861301
72.95	0.0178083	-0.855962
73	-0.00125415	-0.850712
73.05	-0.0178145	-0.84532
73.1	-0.0207678	-0.839946
73.15	-0.0241932	-0.834524
73.2	-0.0417553	-0.829114
73.25	-0.0550634	-0.823587
73.3	-0.0662423	-0.818052
73.35	-0.0701967	-0.812515
73.4	-0.0842687	-0.806998
73.45	-0.0888749	-0.801359
73.5	-0.0939237	-0.795798
73.55	-0.0873358	-0.790165
73.6	-0.0832824	-0.784639
73.65	-0.0831102	-0.779002
73.7	-0.0933594	-0.773214
73.75	-0.0949211	-0.767404
73.8	-0.0958258	-0.761632
73.85	-0.0961373	-0.755792
73.9	-0.089611	-0.749894
73.95	-0.078891	-0.743935
74	-0.081259	-0.737873
74.05	-0.0719887	-0.731803
74.1	-0.0653867	-0.725639
74.15	-0.0685164	-0.719428
74.2	-0.0588442	-0.713232
74.25	-0.0540226	-0.706933
74.3	-0.0525972	-0.700642
74.35	-0.0228998	-0.694216
74.4	-0.0212195	-0.687777
74.45	-0.0146405	-0.681234
74.5	-0.00860744	-0.67463
74.55	0.0015455	-0.667963
74.6	0.00690882	-0.661208
74.65	0.0222355	-0.654229
74.7	0.0205538	-0.647301
74.75	0.0274002	-0.640316
74.8	0.0430997	-0.633182
74.85	0.0378872	-0.62591
74.9	0.0354835	-0.6186
74.95	0.0371704	-0.611236
75	0.0565	-0.603713
75.05	0.0720639	-0.596069
75.1	0.0886151	-0.588358
75.15	0.0984173	-0.580383
75.2	0.103719	-0.572421
75.25	0.128217	-0.56425
75.3	0.141435	-0.555971
75.35	0.142913	-0.547618
75.4	0.171661	-0.539149
75.45	0.169651	-0.530653
75.5	0.186899	-0.521896
75.55	0.176206	-0.512923
75.6	0.178071	-0.503935
75.65	0.223238	-0.49475
75.7	0.249134	-0.485474
75.75	0.27379	-0.475998
75.8	0.275332	-0.466328
75.85	0.29407	-0.456612
75.9	0.292768	-0.446571
75.95	0.293925	-0.436499
76	0.318392	-0.426273
76.05	0.325912	-0.415872
76.1	0.333098	-0.405247
76.15	0.329742	-0.394501
76.2	0.351831	-0.383562
76.25	0.369213	-0.37236
76.3	0.374643	-0.361046
76.35	0.389667	-0.349586
76.4	0.39758	-0.337866
76.45	0.397206	-0.32601
76.5	0.384052	-0.314046
76.55	0.378842	-0.301888
76.6	0.368644	-0.289554
76.65	0.368661	-0.277077
76.7	0.364454	-0.264313
76.75	0.348451	-0.251383
76.8	0.345623	-0.238306
76.85	0.332117	-0.225037
76.9	0.326568	-0.211631
76.95	0.306183	-0.19802
77	0.29895	-0.184408
77.05	0.30057	-0.170502
77.1	0.272764	-0.156509
77.15	0.257596	-0.142416
77.2	0.238488	-0.128202
77.25	0.228412	-0.113876
77.3	0.206068	-0.0994901
77.35	0.189749	-0.0850061
77.4	0.165417	-0.070609
77.45	0.130607	-0.0560072
77.5	0.107145	-0.0414613
77.55	0.0769574	-0.0268739
77.6	0.0540563	-0.0123748
77.65	0.0417207	0.00220523
77.7	0.0110108	0.0167715
77.75	-0.00601967	0.0311938
77.8	-0.0328952	0.045657
77.85	-0.0618382	0.0601811
77.9	-0.0896624	0.0747203
77.95	-0.103636	0.0891656
78	-0.0988024	0.103652
78.05	-0.121478	0.118088
78.1	-0.145675	0.132573
78.15	-0.1516	0.147129
78.2	-0.178802	0.161755
78.25	-0.199016	0.17637
78.3	-0.226321	0.190992
78.35	-0.239695	0.205696
78.4	-0.266347	0.220451
78.45	-0.275834	0.235262
78.5	-0.301533	0.2501
78.55	-0.307292	0.264898
78.6	-0.329172	0.279848
78.65	-0.32602	0.29468
78.7	-0.316818	0.309722
78.75	-0.328537	0.324857
78.8	-0.323246	0.339788
78.85	-0.324159	0.354846
78.9	-0.32925	0.369842
78.95	-0.329311	0.384744
79	-0.340611	0.399651
79.05	-0.348376	0.414552
79.1	-0.358908	0.429433
79.15	-0.35729	0.444222
79.2	-0.361286	0.459043
79.25	-0.369909	0.473795
79.3	-0.36816	0.48851
79.35	-0.365501	0.503159
79.4	-0.365962	0.517695
79.45	-0.364001	0.532125
79.5	-0.371556	0.546386
79.55	-0.36066	0.560507
79.6	-0.37133	0.57461
79.65	-0.35768	0.588581
79.7	-0.373467	0.602361
79.75	-0.389765	0.615976
79.8	-0.398603	0.629426
79.85	-0.408539	0.642719
79.9	-0.409339	0.655971
79.95	-0.408381	0.668952
80	-0.40535	0.681629
80.05	-0.414691	0.694307
80.1	-0.412259	0.706715
80.15	-0.41187	0.719048
80.2	-0.411003	0.731087
80.25	-0.424183	0.742859
80.3	-0.422278	0.75452
80.35	-0.432773	0.765988
80.4	-0.436626	0.777151
80.45	-0.448845	0.788099
80.5	-0.463071	0.79881
80.55	-0.458343	0.809385
80.6	-0.453213	0.819685
80.65	-0.450167	0.829718
80.7	-0.427373	0.839445
80.75	-0.445952	0.849002
80.8	-0.446794	0.858364
80.85	-0.445834	0.867517
80.9	-0.45343	0.876289
80.95	-0.463561	0.884795
81	-0.469469	0.893214
81.05	-0.45419	0.901193
81.1	-0.475372	0.908953
81.15	-0.46547	0.916504
81.2	-0.456751	0.923837
81.25	-0.456699	0.930878
81.3	-0.458268	0.937762
81.35	-0.450995	0.944389
81.4	-0.447404	0.950693
81.45	-0.4495	0.956791
81.5	-0.461907	0.962597
81.55	-0.480636	0.968081
81.6	-0.469061	0.973439
81.65	-0.475853	0.978606
81.7	-0.487302	0.983488
81.75	-0.484345	0.988092
81.8	-0.479912	0.992464
81.85	-0.483654	0.996621
81.9	-0.481847	1.00055
81.95	-0.482402	1.00415
82	-0.465425	1.00752
82.05	-0.465939	1.01077
82.1	-0.490461	1.01385
82.15	-0.50437	1.01671
82.2	-0.493548	1.01924
82.25	-0.484257	1.02153
82.3	-0.500054	1.02363
82.35	-0.493276	1.02559
82.4	-0.503302	1.02728
82.45	-0.520807	1.02877
82.5	-0.52415	1.0301
82.55	-0.529532	1.03129
82.6	-0.539346	1.03222
82.65	-0.537904	1.03293
82.7	-0.525632	1.03339
82.75	-0.512458	1.03367
82.8	-0.508361	1.03378
82.85	-0.510604	1.03377
82.9	-0.512158	1.03355
82.95	-0.520632	1.03313
83	-0.537821	1.03253
83.05	-0.548178	1.03187
83.1	-0.550869	1.03096
83.15	-0.548397	1.03001
83.2	-0.544979	1.02874
83.25	-0.553414	1.02749
83.3	-0.560557	1.02605
83.35	-0.574144	1.02437
83.4	-0.567385	1.02257
83.45	-0.572895	1.02054
83.5	-0.58165	1.01844
83.55	-0.563566	1.01635
83.6	-0.559497	1.01403
83.65	-0.563507	1.01149
83.7	-0.577943	1.00897
83.75	-0.582736	1.00616
83.8	-0.59348	1.00333
83.85	-0.582484	1.00037
83.9	-0.579799	0.997166
83.95	-0.582099	0.993988
84	-0.598531	0.990716
84.05	-0.609627	0.987243
84.1	-0.619799	0.983832
84.15	-0.6093	0.980051
84.2	-0.625816	0.976388
84.25	-0.64032	0.972505
84.3	-0.653416	0.968513
84.35	-0.649413	0.964545
84.4	-0.626325	0.960371
84.45	-0.623597	0.956123
84.5	-0.617521	0.951753
84.55	-0.613808	0.947427
84.6	-0.619907	0.942934
84.65	-0.627006	0.938363
84.7	-0.633706	0.933687
84.75	-0.644129	0.928877
84.8	-0.621602	0.923962
84.85	-0.614768	0.919125
84.9	-0.626039	0.914187
84.95	-0.63337	0.909248
85	-0.631169	0.904203
85.05	-0.646936	0.8991
85.1	-0.651931	0.893909
85.15	-0.660374	0.888559
85.2	-0.67043	0.883186
85.25	-0.668543	0.877811
85.3	-0.675197	0.872345
85.35	-0.685792	0.866884
85.4	-0.680898	0.861229
85.45	-0.683921	0.855619
85.5	-0.678429	0.850006
85.55	-0.675181	0.844333
85.6	-0.666549	0.838592
85.65	-0.665957	0.832764
85.7	-0.681829	0.826867
85.75	-0.674667	0.821027
85.8	-0.690055	0.815047
85.85	-0.699796	0.809112
85.9	-0.689021	0.803046
85.95	-0.69541	0.796978
86	-0.709684	0.790931
86.05	-0.724924	0.784632
86.1	-0.715762	0.778596
86.15	-0.721686	0.77239
86.2	-0.708577	0.766138
86.25	-0.720459	0.759939
86.3	-0.708901	0.75354
86.35	-0.715562	0.747141
86.4	-0.720774	0.740705
86.45	-0.728441	0.73434
86.5	-0.726181	0.72793
86.55	-0.739813	0.721388
86.6	-0.74764	0.714836
86.65	-0.749521	0.708408
86.7	-0.745152	0.701869
86.75	-0.743789	0.695393
86.8	-0.759971	0.688928
86.85	-0.761557	0.682349
86.9	-0.762265	0.675621
86.95	-0.778589	0.669093
87	-0.764223	0.662372
87.05	-0.760128	0.655635
87.1	-0.771743	0.648894
87.15	-0.76251	0.642179
87.2	-0.775034	0.635313
87.25	-0.770791	0.628512
87.3	-0.75574	0.621682
87.35	-0.777403	0.614867
87.4	-0.769838	0.607995
87.45	-0.775404	0.601138
87.5	-0.778146	0.594182
87.55	-0.78583	0.587268
87.6	-0.781399	0.580305
87.65	-0.791785	0.573334
87.7	-0.797877	0.566212
87.75	-0.803825	0.559112
87.8	-0.807604	0.552061
87.85	-0.837796	0.544984
87.9	-0.82126	0.537912
87.95	-0.824858	0.53087
88	-0.814406	0.523656
88.05	-0.820758	0.516496
88.1	-0.821414	0.509396
88.15	-0.823073	0.502138
88.2	-0.815671	0.495029
88.25	-0.851799	0.487779
88.3	-0.84489	0.480509
88.35	-0.843341	0.473123
88.4	-0.850062	0.465922
88.45	-0.866047	0.458537
88.5	-0.871395	0.451103
88.55	-0.85812	0.44374
88.6	-0.871276	0.43633
88.65	-0.869832	0.428886
88.7	-0.864042	0.421402
88.75	-0.878311	0.413925
88.8	-0.873506	0.406211
88.85	-0.870257	0.398617
88.9	-0.870874	0.391071
88.95	-0.872217	0.383462
89	-0.86865	0.3759
89.05	-0.873638	0.3683
89.1	-0.877966	0.360607
89.15	-0.886076	0.352833
89.2	-0.884892	0.345081
89.25	-0.89268	0.337243
89.3	-0.893226	0.329311
89.35	-0.884144	0.32146
89.4	-0.881582	0.313573
89.45	-0.876371	0.305589
89.5	-0.88253	0.297647
89.55	-0.90718	0.289641
89.6	-0.907203	0.281487
89.65	-0.905607	0.27344
89.7	-0.911499	0.265219
89.75	-0.90098	0.256879
89.8	-0.912363	0.24859
89.85	-0.914207	0.240269
89.9	-0.938078	0.231852
89.95	-0.923549	0.22355
90	-0.940555	0.215132
90.05	-0.937948	0.206699
90.1	-0.94981	0.198096
90.15	-0.937923	0.189457
90.2	-0.949069	0.18083
90.25	-0.962042	0.172077
90.3	-0.942004	0.163328
90.35	-0.965035	0.15452
90.4	-0.958601	0.145572
90.45	-0.965865	0.136772
90.5	-0.964966	0.1278
90.55	-0.957206	0.11867
90.6	-0.938986	0.109549
90.65	-0.954134	0.100387
90.7	-0.95327	0.0911468
90.75	-0.968502	0.0817769
90.8	-0.976555	0.07223
90.85	-0.964472	0.0627519
90.9	-0.98382	0.0532041
90.95	-0.975323	0.0435321
91	-0.979098	0.0337941
91.05	-0.978579	0.0240163
91.1	-0.988492	0.0140927
91.15	-0.997863	0.00416534
91.2	-1.01156	-0.00584253
